event_id,mech_number,strike,dip,rake,norm_N,norm_E,norm_Z,norm_aux_N,norm_aux_E,norm_aux_Z
3145744,241,162.0,65.0,125.0,0.2801,0.8619,0.4226,-0.6525,-0.152,0.7424
3145744,242,176.2,80.0,-145.0,0.0653,0.9826,0.1736,-0.8107,0.1537,-0.5649
3145744,243,152.6,40.0,140.0,0.2957,0.5707,0.766,-0.9067,-0.0848,0.4132
3145744,244,133.9,35.0,135.0,0.4133,0.3977,0.8192,-0.9077,0.1078,0.4056
3145744,245,334.1,55.0,105.0,-0.3582,-0.7367,0.5736,0.475,0.3851,0.7912
3145744,246,172.3,75.0,150.0,0.1297,0.9572,0.2588,-0.8756,-0.012,0.483
3145744,247,306.0,65.0,95.0,-0.7332,-0.5327,0.4226,0.3918,0.177,0.9029
3145744,248,160.0,90.0,-145.0,0.342,0.9397,0.0,-0.7698,0.2802,-0.5736
3145744,249,182.9,60.0,-175.0,-0.0439,0.8649,0.5,-0.9971,-0.0069,-0.0755
3145744,250,174.7,70.0,175.0,0.0867,0.9357,0.342,-0.9947,0.0622,0.0819
3145744,251,182.9,60.0,-180.0,-0.0439,0.8649,0.5,-0.9987,-0.0506,-0.0
3145744,252,132.7,55.0,95.0,0.6019,0.5556,0.5736,-0.479,-0.3235,0.816
3145744,253,324.8,40.0,110.0,-0.3707,-0.5251,0.766,0.6945,0.3909,0.604
3145744,254,297.5,55.0,95.0,-0.7269,-0.3777,0.5736,0.5472,0.1861,0.816
3145744,255,168.3,40.0,155.0,0.1308,0.6293,0.766,-0.9532,-0.1326,0.2717
3145744,256,338.8,70.0,130.0,-0.3395,-0.8762,0.342,0.694,0.0121,0.7198
3145744,257,140.0,30.0,120.0,0.3214,0.383,0.866,-0.8651,-0.2531,0.433
3145744,258,113.5,40.0,95.0,0.5896,0.2561,0.766,-0.7347,-0.2241,0.6403
3145744,259,163.2,55.0,-175.0,0.2365,0.7843,0.5736,-0.9393,0.3355,-0.0714
3145744,260,340.0,90.0,140.0,-0.342,-0.9397,0.0,0.7198,-0.262,0.6428
3145744,261,161.0,80.0,-145.0,0.3209,0.9311,0.1736,-0.742,0.361,-0.5649
3145744,262,137.0,40.0,125.0,0.4387,0.4698,0.766,-0.8475,-0.0671,0.5265
3145744,263,146.5,45.0,135.0,0.3906,0.5894,0.7071,-0.8656,-0.0262,0.5
3145744,264,167.5,65.0,-170.0,0.1956,0.885,0.4226,-0.9458,0.2842,-0.1574
3145744,265,175.1,50.0,155.0,0.0656,0.7632,0.6428,-0.9262,-0.1931,0.3237
3145744,266,315.9,45.0,110.0,-0.4922,-0.5076,0.7071,0.7081,0.2389,0.6645
3145744,267,327.1,35.0,95.0,-0.3118,-0.4814,0.8192,0.5167,0.6376,0.5714
3145744,268,160.4,40.0,135.0,0.2153,0.6057,0.766,-0.8477,-0.2736,0.4545
3145744,269,150.0,30.0,150.0,0.25,0.433,0.866,-0.9665,0.058,0.25
3145744,270,148.1,60.0,140.0,0.4581,0.7349,0.5,-0.8201,0.1325,0.5567
3145744,271,348.3,40.0,115.0,-0.1308,-0.6293,0.766,0.555,0.5938,0.5826
3145744,272,125.1,35.0,105.0,0.4691,0.33,0.8192,-0.7961,-0.2435,0.554
3145744,273,177.1,60.0,165.0,0.0439,0.8649,0.5,-0.9712,-0.0803,0.2241
3145744,274,148.9,50.0,105.0,0.3956,0.656,0.6428,-0.5423,-0.398,0.7399
3145744,275,160.6,45.0,160.0,0.235,0.6669,0.7071,-0.9667,0.0842,0.2418
3145744,276,165.5,60.0,-165.0,0.2171,0.8384,0.5,-0.9027,0.3674,-0.2241
3145744,277,316.5,60.0,95.0,-0.5967,-0.6277,0.5,0.4063,0.301,0.8627
3145744,278,122.7,50.0,120.0,0.6444,0.4142,0.6428,-0.7386,0.1197,0.6634
3145744,279,336.9,75.0,140.0,-0.3796,-0.8882,0.2588,0.7698,-0.1481,0.6209
3145744,280,165.5,60.0,135.0,0.2171,0.8384,0.5,-0.7732,-0.165,0.6124
3145744,281,344.1,45.0,115.0,-0.1935,-0.6801,0.7071,0.5819,0.5007,0.6409
3145744,282,144.8,40.0,140.0,0.3707,0.5251,0.766,-0.9098,0.0395,0.4132
3145744,283,174.7,70.0,150.0,0.0867,0.9357,0.342,-0.8781,-0.0904,0.4698
3145744,284,150.0,30.0,105.0,0.25,0.433,0.866,-0.6424,-0.595,0.483
3145744,285,168.5,50.0,160.0,0.1521,0.7508,0.6428,-0.9646,-0.0289,0.262
3145744,286,151.5,35.0,135.0,0.274,0.5039,0.8192,-0.8979,-0.1711,0.4056
3145744,287,130.0,30.0,120.0,0.383,0.3214,0.866,-0.8959,-0.0991,0.433
3145744,288,340.0,90.0,150.0,-0.342,-0.9397,0.0,0.8138,-0.2962,0.5
3145744,289,153.9,60.0,135.0,0.3814,0.7775,0.5,-0.7905,-0.006,0.6124
3145744,290,315.8,55.0,95.0,-0.5715,-0.5869,0.5736,0.4611,0.3486,0.816
3145744,291,320.0,30.0,95.0,-0.3214,-0.383,0.866,0.6213,0.6049,0.4981
3145744,292,333.9,60.0,110.0,-0.3814,-0.7775,0.5,0.514,0.2712,0.8138
3145744,293,151.5,35.0,140.0,0.274,0.5039,0.8192,-0.9245,-0.0966,0.3687
3145744,294,160.4,40.0,125.0,0.2153,0.6057,0.766,-0.7506,-0.3992,0.5265
3145744,295,181.5,55.0,165.0,-0.0218,0.8189,0.5736,-0.9616,-0.1741,0.212
3145744,296,309.7,55.0,100.0,-0.6306,-0.5228,0.5736,0.5457,0.2268,0.8067
3145744,297,180.0,70.0,170.0,0.0,0.9397,0.342,-0.9848,-0.0594,0.1632
3145744,298,335.0,85.0,150.0,-0.421,-0.9029,0.0872,0.8033,-0.3265,0.4981
3145744,299,156.5,65.0,-170.0,0.3619,0.8309,0.4226,-0.8736,0.4606,-0.1574
3146815,0,173.1,10.0,175.0,0.0209,0.1724,0.9848,-0.9993,0.0349,0.0151
3146815,1,146.8,15.0,160.0,0.1416,0.2167,0.9659,-0.9674,0.2374,0.0885
3146815,2,146.8,15.0,155.0,0.1416,0.2167,0.9659,-0.982,0.154,0.1094
3146815,3,146.8,15.0,150.0,0.1416,0.2167,0.9659,-0.9892,0.0694,0.1294
3146815,4,146.8,15.0,140.0,0.1416,0.2167,0.9659,-0.9809,-0.1008,0.1664
3146815,5,133.2,20.0,140.0,0.2493,0.2341,0.9397,-0.9647,0.1449,0.2198
3146815,6,133.2,20.0,135.0,0.2493,0.2341,0.9397,-0.9684,0.0606,0.2418
3146815,7,147.6,20.0,160.0,0.1833,0.2888,0.9397,-0.9656,0.2322,0.117
3146815,8,147.6,20.0,155.0,0.1833,0.2888,0.9397,-0.978,0.1503,0.1445
3146815,9,147.6,20.0,150.0,0.1833,0.2888,0.9397,-0.983,0.0673,0.171
3146815,10,147.6,20.0,145.0,0.1833,0.2888,0.9397,-0.9804,-0.0162,0.1962
3146815,11,147.6,20.0,140.0,0.1833,0.2888,0.9397,-0.9704,-0.0995,0.2198
3146815,12,162.0,20.0,175.0,0.1057,0.3253,0.9397,-0.9727,0.2299,0.0298
3146815,13,162.0,20.0,160.0,0.1057,0.3253,0.9397,-0.993,-0.0153,0.117
3146815,14,162.0,20.0,155.0,0.1057,0.3253,0.9397,-0.9847,-0.0976,0.1445
3146815,15,126.0,25.0,135.0,0.3419,0.2484,0.9063,-0.9341,0.1954,0.2988
3146815,16,126.0,25.0,130.0,0.3419,0.2484,0.9063,-0.9395,0.1119,0.3237
3146815,17,126.0,25.0,125.0,0.3419,0.2484,0.9063,-0.9378,0.0277,0.3462
3146815,18,126.0,25.0,120.0,0.3419,0.2484,0.9063,-0.9289,-0.0568,0.366
3146815,19,138.0,25.0,150.0,0.2828,0.3141,0.9063,-0.9468,0.2427,0.2113
3146815,20,138.0,25.0,145.0,0.2828,0.3141,0.9063,-0.9566,0.1618,0.2424
3146815,21,138.0,25.0,140.0,0.2828,0.3141,0.9063,-0.9591,0.0797,0.2717
3146815,22,138.0,25.0,135.0,0.2828,0.3141,0.9063,-0.9543,-0.0031,0.2988
3146815,23,138.0,25.0,130.0,0.2828,0.3141,0.9063,-0.9422,-0.0858,0.3237
3146815,24,150.0,25.0,150.0,0.2113,0.366,0.9063,-0.9766,0.0406,0.2113
3146815,25,150.0,25.0,145.0,0.2113,0.366,0.9063,-0.9693,-0.0406,0.2424
3146815,26,150.0,25.0,140.0,0.2113,0.366,0.9063,-0.9547,-0.1215,0.2717
3146815,27,162.0,25.0,160.0,0.1306,0.4019,0.9063,-0.9895,-0.0044,0.1445
3146815,28,162.0,25.0,155.0,0.1306,0.4019,0.9063,-0.9803,-0.0842,0.1786
3146815,29,120.0,30.0,125.0,0.433,0.25,0.866,-0.9012,0.142,0.4096
3146815,30,120.0,30.0,120.0,0.433,0.25,0.866,-0.8995,0.058,0.433
3146815,31,120.0,30.0,115.0,0.433,0.25,0.866,-0.891,-0.0264,0.4532
3146815,32,120.0,30.0,110.0,0.433,0.25,0.866,-0.8758,-0.1107,0.4698
3146815,33,130.0,30.0,140.0,0.383,0.3214,0.866,-0.9188,0.229,0.3214
3146815,34,130.0,30.0,135.0,0.383,0.3214,0.866,-0.9236,0.148,0.3536
3146815,35,130.0,30.0,130.0,0.383,0.3214,0.866,-0.9214,0.066,0.383
3146815,36,130.0,30.0,125.0,0.383,0.3214,0.866,-0.9121,-0.0166,0.4096
3146815,37,130.0,30.0,120.0,0.383,0.3214,0.866,-0.8959,-0.0991,0.433
3146815,38,140.0,30.0,145.0,0.3214,0.383,0.866,-0.9468,0.146,0.2868
3146815,39,140.0,30.0,140.0,0.3214,0.383,0.866,-0.9446,0.066,0.3214
3146815,40,140.0,30.0,135.0,0.3214,0.383,0.866,-0.9353,-0.0146,0.3536
3146815,41,140.0,30.0,130.0,0.3214,0.383,0.866,-0.9188,-0.095,0.383
3146815,42,140.0,30.0,125.0,0.3214,0.383,0.866,-0.8954,-0.1747,0.4096
3146815,43,150.0,30.0,160.0,0.25,0.433,0.866,-0.9619,0.2133,0.171
3146815,44,150.0,30.0,155.0,0.25,0.433,0.866,-0.9679,0.1362,0.2113
3146815,45,150.0,30.0,150.0,0.25,0.433,0.866,-0.9665,0.058,0.25
3146815,46,150.0,30.0,145.0,0.25,0.433,0.866,-0.9578,-0.0206,0.2868
3146815,47,150.0,30.0,140.0,0.25,0.433,0.866,-0.9417,-0.0991,0.3214
3146815,48,160.0,30.0,175.0,0.171,0.4698,0.866,-0.9619,0.2698,0.0436
3146815,49,160.0,30.0,160.0,0.171,0.4698,0.866,-0.9843,0.0431,0.171
3146815,50,160.0,30.0,155.0,0.171,0.4698,0.866,-0.9768,-0.034,0.2113
3146815,51,160.0,30.0,150.0,0.171,0.4698,0.866,-0.9619,-0.1107,0.25
3146815,52,170.0,30.0,165.0,0.0868,0.4924,0.866,-0.9902,-0.053,0.1294
3146815,53,116.3,35.0,115.0,0.514,0.2545,0.8192,-0.8528,0.0493,0.5198
3146815,54,125.1,35.0,130.0,0.4691,0.33,0.8192,-0.8831,0.1647,0.4394
3146815,55,125.1,35.0,125.0,0.4691,0.33,0.8192,-0.8788,0.0831,0.4698
3146815,56,125.1,35.0,120.0,0.4691,0.33,0.8192,-0.8679,0.0008,0.4967
3146815,57,125.1,35.0,115.0,0.4691,0.33,0.8192,-0.8504,-0.0814,0.5198
3146815,58,133.9,35.0,140.0,0.4133,0.3977,0.8192,-0.9106,0.1868,0.3687
3146815,59,133.9,35.0,135.0,0.4133,0.3977,0.8192,-0.9077,0.1078,0.4056
3146815,60,133.9,35.0,130.0,0.4133,0.3977,0.8192,-0.8979,0.028,0.4394
3146815,61,133.9,35.0,125.0,0.4133,0.3977,0.8192,-0.8812,-0.052,0.4698
3146815,62,133.9,35.0,120.0,0.4133,0.3977,0.8192,-0.8579,-0.1317,0.4967
3146815,63,142.7,35.0,150.0,0.3477,0.4562,0.8192,-0.937,0.1993,0.2868
3146815,64,142.7,35.0,145.0,0.3477,0.4562,0.8192,-0.9363,0.1229,0.329
3146815,65,142.7,35.0,140.0,0.3477,0.4562,0.8192,-0.9284,0.0456,0.3687
3146815,66,142.7,35.0,135.0,0.3477,0.4562,0.8192,-0.9135,-0.032,0.4056
3146815,67,142.7,35.0,130.0,0.3477,0.4562,0.8192,-0.8916,-0.1094,0.4394
3146815,68,142.7,35.0,125.0,0.3477,0.4562,0.8192,-0.8629,-0.1859,0.4698
3146815,69,151.5,35.0,160.0,0.274,0.5039,0.8192,-0.9594,0.2028,0.1962
3146815,70,151.5,35.0,155.0,0.274,0.5039,0.8192,-0.9616,0.1288,0.2424
3146815,71,151.5,35.0,150.0,0.274,0.5039,0.8192,-0.9565,0.0539,0.2868
3146815,72,151.5,35.0,145.0,0.274,0.5039,0.8192,-0.9441,-0.0214,0.329
3146815,73,151.5,35.0,140.0,0.274,0.5039,0.8192,-0.9245,-0.0966,0.3687
3146815,74,151.5,35.0,135.0,0.274,0.5039,0.8192,-0.8979,-0.1711,0.4056
3146815,75,160.2,35.0,160.0,0.1939,0.5398,0.8192,-0.9791,0.054,0.1962
3146815,76,160.2,35.0,155.0,0.1939,0.5398,0.8192,-0.97,-0.0195,0.2424
3146815,77,160.2,35.0,150.0,0.1939,0.5398,0.8192,-0.9535,-0.0927,0.2868
3146815,78,169.0,35.0,-180.0,0.1092,0.5631,0.8192,-0.9817,0.1904,-0.0
3146815,79,169.0,35.0,170.0,0.1092,0.5631,0.8192,-0.9939,0.0479,0.0996
3146815,80,169.0,35.0,165.0,0.1092,0.5631,0.8192,-0.9886,-0.0242,0.1485
3146815,81,169.0,35.0,160.0,0.1092,0.5631,0.8192,-0.9758,-0.0961,0.1962
3146815,82,121.3,40.0,120.0,0.5492,0.334,0.766,-0.8266,0.0825,0.5567
3146815,83,121.3,40.0,115.0,0.5492,0.334,0.766,-0.8128,0.0004,0.5826
3146815,84,121.3,40.0,110.0,0.5492,0.334,0.766,-0.7928,-0.0818,0.604
3146815,85,129.1,40.0,130.0,0.4986,0.4057,0.766,-0.8609,0.1283,0.4924
3146815,86,129.1,40.0,125.0,0.4986,0.4057,0.766,-0.8487,0.0489,0.5265
3146815,87,129.1,40.0,120.0,0.4986,0.4057,0.766,-0.8302,-0.0308,0.5567
3146815,88,137.0,40.0,140.0,0.4387,0.4698,0.766,-0.8959,0.163,0.4132
3146815,89,137.0,40.0,135.0,0.4387,0.4698,0.766,-0.8865,0.0868,0.4545
3146815,90,137.0,40.0,130.0,0.4387,0.4698,0.766,-0.8703,0.0099,0.4924
3146815,91,137.0,40.0,125.0,0.4387,0.4698,0.766,-0.8475,-0.0671,0.5265
3146815,92,144.8,40.0,150.0,0.3707,0.5251,0.766,-0.9284,0.1865,0.3214
3146815,93,144.8,40.0,145.0,0.3707,0.5251,0.766,-0.9226,0.1134,0.3687
3146815,94,144.8,40.0,140.0,0.3707,0.5251,0.766,-0.9098,0.0395,0.4132
3146815,95,144.8,40.0,135.0,0.3707,0.5251,0.766,-0.8901,-0.0348,0.4545
3146815,96,144.8,40.0,130.0,0.3707,0.5251,0.766,-0.8635,-0.1087,0.4924
3146815,97,152.6,40.0,160.0,0.2957,0.5707,0.766,-0.9549,0.1997,0.2198
3146815,98,152.6,40.0,155.0,0.2957,0.5707,0.766,-0.9536,0.1295,0.2717
3146815,99,152.6,40.0,150.0,0.2957,0.5707,0.766,-0.9451,0.0583,0.3214
3146815,100,152.6,40.0,145.0,0.2957,0.5707,0.766,-0.9295,-0.0133,0.3687
3146815,101,152.6,40.0,140.0,0.2957,0.5707,0.766,-0.9067,-0.0848,0.4132
3146815,102,160.4,40.0,175.0,0.2153,0.6057,0.766,-0.961,0.2707,0.056
3146815,103,160.4,40.0,170.0,0.2153,0.6057,0.766,-0.9725,0.2045,0.1116
3146815,104,160.4,40.0,165.0,0.2153,0.6057,0.766,-0.9765,0.1366,0.1664
3146815,105,160.4,40.0,160.0,0.2153,0.6057,0.766,-0.9732,0.0678,0.2198
3146815,106,160.4,40.0,155.0,0.2153,0.6057,0.766,-0.9624,-0.0015,0.2717
3146815,107,160.4,40.0,150.0,0.2153,0.6057,0.766,-0.9443,-0.0709,0.3214
3146815,108,160.4,40.0,145.0,0.2153,0.6057,0.766,-0.919,-0.1397,0.3687
3146815,109,168.3,40.0,-180.0,0.1308,0.6293,0.766,-0.9791,0.2035,-0.0
3146815,110,168.3,40.0,175.0,0.1308,0.6293,0.766,-0.9889,0.1373,0.056
3146815,111,168.3,40.0,170.0,0.1308,0.6293,0.766,-0.9913,0.0701,0.1116
3146815,112,168.3,40.0,165.0,0.1308,0.6293,0.766,-0.9861,0.0024,0.1664
3146815,113,168.3,40.0,160.0,0.1308,0.6293,0.766,-0.9733,-0.0653,0.2198
3146815,114,168.3,40.0,155.0,0.1308,0.6293,0.766,-0.9532,-0.1326,0.2717
3146815,115,176.1,40.0,175.0,0.0439,0.6413,0.766,-0.9984,0.0014,0.056
3146815,116,176.1,40.0,170.0,0.0439,0.6413,0.766,-0.9916,-0.0655,0.1116
3146815,117,118.2,45.0,120.0,0.623,0.3345,0.7071,-0.7761,0.1508,0.6124
3146815,118,118.2,45.0,115.0,0.623,0.3345,0.7071,-0.7645,0.0691,0.6409
3146815,119,118.2,45.0,110.0,0.623,0.3345,0.7071,-0.7472,-0.013,0.6645
3146815,120,125.3,45.0,150.0,0.5771,0.4085,0.7071,-0.7889,0.5026,0.3536
3146815,121,125.3,45.0,125.0,0.5771,0.4085,0.7071,-0.8042,0.1335,0.5792
3146815,122,125.3,45.0,120.0,0.5771,0.4085,0.7071,-0.7887,0.0543,0.6124
3146815,123,125.3,45.0,115.0,0.5771,0.4085,0.7071,-0.7672,-0.0253,0.6409
3146815,124,125.3,45.0,110.0,0.5771,0.4085,0.7071,-0.7399,-0.1048,0.6645
3146815,125,132.4,45.0,130.0,0.5226,0.4764,0.7071,-0.8333,0.1101,0.5417
3146815,126,132.4,45.0,125.0,0.5226,0.4764,0.7071,-0.8145,0.0337,0.5792
3146815,127,132.4,45.0,120.0,0.5226,0.4764,0.7071,-0.7894,-0.043,0.6124
3146815,128,139.4,45.0,140.0,0.4601,0.537,0.7071,-0.8775,0.1532,0.4545
3146815,129,139.4,45.0,135.0,0.4601,0.537,0.7071,-0.8623,0.0804,0.5
3146815,130,139.4,45.0,130.0,0.4601,0.537,0.7071,-0.8406,0.0069,0.5417
3146815,131,139.4,45.0,125.0,0.4601,0.537,0.7071,-0.8124,-0.0667,0.5792
3146815,132,146.5,45.0,145.0,0.3906,0.5894,0.7071,-0.9069,0.1144,0.4056
3146815,133,146.5,45.0,140.0,0.3906,0.5894,0.7071,-0.8896,0.0442,0.4545
3146815,134,146.5,45.0,135.0,0.3906,0.5894,0.7071,-0.8656,-0.0262,0.5
3146815,135,153.5,45.0,150.0,0.3152,0.633,0.7071,-0.9328,0.0695,0.3536
3146815,136,153.5,45.0,145.0,0.3152,0.633,0.7071,-0.9141,0.0021,0.4056
3146815,137,153.5,45.0,140.0,0.3152,0.633,0.7071,-0.8883,-0.0654,0.4545
3146815,138,160.6,45.0,160.0,0.235,0.6669,0.7071,-0.9667,0.0842,0.2418
3146815,139,160.6,45.0,155.0,0.235,0.6669,0.7071,-0.9541,0.0194,0.2988
3146815,140,160.6,45.0,150.0,0.235,0.6669,0.7071,-0.9343,-0.0456,0.3536
3146815,141,160.6,45.0,145.0,0.235,0.6669,0.7071,-0.9074,-0.1103,0.4056
3146815,142,167.6,45.0,165.0,0.1513,0.6907,0.7071,-0.9827,0.0279,0.183
3146815,143,167.6,45.0,160.0,0.1513,0.6907,0.7071,-0.9697,-0.0352,0.2418
3146815,144,167.6,45.0,155.0,0.1513,0.6907,0.7071,-0.9493,-0.098,0.2988
3146815,145,167.6,45.0,150.0,0.1513,0.6907,0.7071,-0.9216,-0.1601,0.3536
3146815,146,122.7,50.0,115.0,0.6444,0.4142,0.6428,-0.7186,0.0406,0.6943
3146815,147,122.7,50.0,110.0,0.6444,0.4142,0.6428,-0.693,-0.0388,0.7198
3146815,148,129.3,50.0,130.0,0.593,0.4849,0.6428,-0.7881,0.1859,0.5868
3146815,149,129.3,50.0,125.0,0.593,0.4849,0.6428,-0.7707,0.1107,0.6275
3146815,150,129.3,50.0,120.0,0.593,0.4849,0.6428,-0.7474,0.0347,0.6634
3146815,151,129.3,50.0,115.0,0.593,0.4849,0.6428,-0.7185,-0.0416,0.6943
3146815,152,135.8,50.0,135.0,0.5339,0.5494,0.6428,-0.8239,0.1669,0.5417
3146815,153,135.8,50.0,130.0,0.5339,0.5494,0.6428,-0.8041,0.0949,0.5868
3146815,154,135.8,50.0,125.0,0.5339,0.5494,0.6428,-0.7783,0.0221,0.6275
3146815,155,135.8,50.0,120.0,0.5339,0.5494,0.6428,-0.7465,-0.0507,0.6634
3146815,156,142.4,50.0,140.0,0.4678,0.6066,0.6428,-0.8589,0.1406,0.4924
3146815,157,142.4,50.0,135.0,0.4678,0.6066,0.6428,-0.8375,0.0719,0.5417
3146815,158,142.4,50.0,130.0,0.4678,0.6066,0.6428,-0.8097,0.0026,0.5868
3146815,159,142.4,50.0,125.0,0.4678,0.6066,0.6428,-0.7757,-0.0667,0.6275
3146815,160,148.9,50.0,150.0,0.3956,0.656,0.6428,-0.9076,0.172,0.383
3146815,161,148.9,50.0,145.0,0.3956,0.656,0.6428,-0.8919,0.1073,0.4394
3146815,162,148.9,50.0,140.0,0.3956,0.656,0.6428,-0.8694,0.0418,0.4924
3146815,163,148.9,50.0,135.0,0.3956,0.656,0.6428,-0.8402,-0.0241,0.5417
3146815,164,148.9,50.0,130.0,0.3956,0.656,0.6428,-0.8047,-0.0897,0.5868
3146815,165,155.5,50.0,150.0,0.3182,0.6968,0.6428,-0.9213,0.0674,0.383
3146815,166,155.5,50.0,145.0,0.3182,0.6968,0.6428,-0.8983,0.0049,0.4394
3146815,167,155.5,50.0,140.0,0.3182,0.6968,0.6428,-0.8685,-0.0576,0.4924
3146815,168,155.5,50.0,135.0,0.3182,0.6968,0.6428,-0.832,-0.1197,0.5417
3146815,169,162.0,50.0,145.0,0.2367,0.7286,0.6428,-0.893,-0.0975,0.4394
3146815,170,138.8,55.0,135.0,0.5394,0.6165,0.5736,-0.7992,0.1604,0.5792
3146815,171,138.8,55.0,130.0,0.5394,0.6165,0.5736,-0.7731,0.0926,0.6275
3146815,172,138.8,55.0,125.0,0.5394,0.6165,0.5736,-0.7411,0.0241,0.671
3146815,173,144.9,55.0,145.0,0.4708,0.6703,0.5736,-0.8594,0.2016,0.4698
3146815,174,144.9,55.0,140.0,0.4708,0.6703,0.5736,-0.8388,0.1386,0.5265
3146815,175,144.9,55.0,135.0,0.4708,0.6703,0.5736,-0.8117,0.0745,0.5792
3146815,176,144.9,55.0,130.0,0.4708,0.6703,0.5736,-0.7785,0.0099,0.6275
3146815,177,151.0,55.0,145.0,0.3969,0.7166,0.5736,-0.876,0.1091,0.4698
3146815,178,151.0,55.0,140.0,0.3969,0.7166,0.5736,-0.8488,0.0487,0.5265
3146815,179,151.0,55.0,135.0,0.3969,0.7166,0.5736,-0.8151,-0.0122,0.5792
3146815,180,151.0,55.0,130.0,0.3969,0.7166,0.5736,-0.7752,-0.0729,0.6275
3146815,181,157.1,55.0,140.0,0.3185,0.7547,0.5736,-0.8491,-0.0418,0.5265
3146815,182,157.1,55.0,135.0,0.3185,0.7547,0.5736,-0.8092,-0.0987,0.5792
3146815,183,148.1,60.0,130.0,0.4581,0.7349,0.5,-0.7481,0.015,0.6634
3146815,184,153.9,60.0,130.0,0.3814,0.7775,0.5,-0.7458,-0.0608,0.6634
3146907,0,297.5,55.0,130.0,-0.7269,-0.3777,0.5736,0.6863,-0.3678,0.6275
3146907,1,153.9,60.0,145.0,0.3814,0.7775,0.5,-0.8617,0.1033,0.4967
3146907,2,321.4,75.0,110.0,-0.6022,-0.7552,0.2588,0.419,-0.0231,0.9077
3146907,3,326.6,75.0,115.0,-0.5321,-0.8061,0.2588,0.4819,-0.0371,0.8754
3146907,4,165.5,60.0,160.0,0.2171,0.8384,0.5,-0.9526,0.07,0.2962
3146907,5,273.5,45.0,105.0,-0.7058,-0.0435,0.7071,0.6977,-0.2163,0.683
3146907,6,316.5,60.0,110.0,-0.5967,-0.6277,0.5,0.5716,0.1049,0.8138
3146907,7,100.0,30.0,110.0,0.4924,0.0868,0.866,-0.8608,0.1955,0.4698
3146907,8,322.6,65.0,115.0,-0.5503,-0.7201,0.4226,0.5684,0.0477,0.8214
3146907,9,317.6,70.0,130.0,-0.6331,-0.6944,0.342,0.6515,-0.2394,0.7198
3146907,10,107.6,35.0,100.0,0.5468,0.1731,0.8192,-0.8215,-0.0778,0.5649
3146907,11,156.5,65.0,135.0,0.3619,0.8309,0.4226,-0.7676,0.0084,0.6409
3146907,12,328.2,65.0,135.0,-0.4782,-0.7699,0.4226,0.7583,-0.1192,0.6409
3146907,13,104.1,45.0,95.0,0.6857,0.1725,0.7071,-0.7044,-0.0873,0.7044
3146907,14,345.0,90.0,125.0,-0.2588,-0.9659,0.0,0.554,-0.1485,0.8192
3146907,15,125.3,45.0,95.0,0.5771,0.4085,0.7071,-0.6253,-0.3359,0.7044
3146907,16,331.7,75.0,135.0,-0.4577,-0.8506,0.2588,0.7094,-0.1739,0.683
3146907,17,326.6,75.0,120.0,-0.5321,-0.8061,0.2588,0.5408,-0.0884,0.8365
3146907,18,157.1,55.0,150.0,0.3185,0.7547,0.5736,-0.9094,0.0725,0.4096
3146907,19,293.5,40.0,95.0,-0.5896,-0.2561,0.766,0.7347,0.2241,0.6403
3146907,20,340.0,90.0,130.0,-0.342,-0.9397,0.0,0.604,-0.2198,0.766
3146907,21,139.4,45.0,110.0,0.4601,0.537,0.7071,-0.692,-0.2821,0.6645
3146907,22,304.8,60.0,110.0,-0.7108,-0.4947,0.5,0.581,-0.0123,0.8138
3146907,23,333.7,65.0,120.0,-0.4017,-0.8124,0.4226,0.6104,0.1065,0.7849
3146907,24,157.1,55.0,145.0,0.3185,0.7547,0.5736,-0.8826,0.0154,0.4698
3146907,25,328.2,70.0,105.0,-0.4947,-0.7989,0.342,0.394,0.1446,0.9077
3146907,26,287.6,45.0,125.0,-0.6738,-0.2144,0.7071,0.7259,-0.371,0.5792
3146907,27,316.3,75.0,115.0,-0.6675,-0.6982,0.2588,0.4676,-0.1225,0.8754
3146907,28,148.9,50.0,115.0,0.3956,0.656,0.6428,-0.6627,-0.2806,0.6943
3146907,29,155.5,50.0,-180.0,0.3182,0.6968,0.6428,-0.9096,0.4154,-0.0
3146907,30,293.2,60.0,110.0,-0.7958,-0.3415,0.5,0.5666,-0.129,0.8138
3146907,31,159.7,60.0,170.0,0.3008,0.8121,0.5,-0.9537,0.2606,0.1504
3146907,32,137.0,40.0,115.0,0.4387,0.4698,0.766,-0.7827,-0.2189,0.5826
3146907,33,105.7,40.0,110.0,0.619,0.1734,0.766,-0.7854,0.1351,0.604
3146907,34,103.1,50.0,95.0,0.7461,0.1735,0.6428,-0.6434,-0.0601,0.7631
3146907,35,155.5,50.0,155.0,0.3182,0.6968,0.6428,-0.9373,0.1294,0.3237
3146907,36,153.9,60.0,130.0,0.3814,0.7775,0.5,-0.7458,-0.0608,0.6634
3146907,37,294.7,45.0,100.0,-0.6424,-0.2955,0.7071,0.7052,0.1333,0.6964
3146907,38,312.5,50.0,125.0,-0.5644,-0.518,0.6428,0.7758,-0.0665,0.6275
3146907,39,113.5,40.0,100.0,0.5896,0.2561,0.766,-0.7611,-0.1413,0.633
3146907,40,328.3,80.0,120.0,-0.5173,-0.838,0.1736,0.5045,-0.1347,0.8529
3146907,41,164.1,70.0,-180.0,0.2572,0.9038,0.342,-0.9618,0.2737,-0.0
